DATA_RILEVAZIONE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,ACCISA,IVA,NETTO,VARIAZIONE
2010-05-10,6,O.C. fluido BTZ,"862,66","166,84","78,42","617,4","-4,39"
2010-05-10,8,O.C. denso BTZ,"460,78","31,39",0,"429,39","-0,97"
2010-05-17,1,Benzina,"1.394,59",564,"232,43","598,16","-5,05"
2010-05-17,2,Gasolio auto,"1.251,03",423,"208,5","619,53","5,3"
2010-05-17,5,GPL,"660,47","125,27","110,08","425,12","1,1"
2010-05-17,3,Gasolio riscaldamento,"1.200,74","403,21","200,12","597,41","-3,22"
2010-05-17,6,O.C. fluido BTZ,"865,47","166,84","78,68","619,95","2,81"
2010-05-17,8,O.C. denso BTZ,"460,79","31,39",0,"429,4","0,01"
2010-05-24,1,Benzina,"1.372,59",564,"228,76","579,83",-22
2010-05-24,2,Gasolio auto,"1.227,12",423,"204,52","599,6","-23,91"
2010-05-24,5,GPL,"660,47","125,27","110,08","425,12",0
2010-05-24,3,Gasolio riscaldamento,"1.171,11","403,21","195,18","572,72","-29,63"
2010-05-24,6,O.C. fluido BTZ,"836,76","166,84","76,07","593,85","-28,71"
2010-05-24,8,O.C. denso BTZ,"435,75","31,39",0,"404,36","-25,04"
2010-05-31,1,Benzina,"1.359,33",564,"226,55","568,78","-13,26"
2010-05-31,2,Gasolio auto,"1.216,1",423,"202,68","590,42","-11,02"
2010-05-31,5,GPL,"660,51","125,27","110,08","425,16","0,04"
2010-05-31,3,Gasolio riscaldamento,"1.187,3","403,21","197,88","586,21","16,19"
2010-05-31,6,O.C. fluido BTZ,"845,39","166,84","76,85","601,7","8,63"
2010-05-31,8,O.C. denso BTZ,"440,66","31,39",0,"409,27","4,91"
2010-06-07,1,Benzina,"1.372,18",564,"228,7","579,48","12,85"
2010-06-07,2,Gasolio auto,"1.229,93",423,"204,99","601,94","13,83"
2010-06-07,5,GPL,"660,39","125,27","110,06","425,06","-0,12"
2010-06-07,3,Gasolio riscaldamento,"1.191,74","403,21","198,62","589,91","4,44"
2010-06-07,6,O.C. fluido BTZ,"848,32","166,84","77,12","604,36","2,93"
2010-06-07,8,O.C. denso BTZ,446,"31,39",0,"414,61","5,34"
2010-06-14,1,Benzina,"1.376,18",564,"229,36","582,82",4
2010-06-14,2,Gasolio auto,"1.239,59",423,"206,6","609,99","9,66"
2010-06-14,5,GPL,"663,79","125,27","110,63","427,89","3,4"
2010-06-14,3,Gasolio riscaldamento,"1.210,13","403,21","201,69","605,23","18,39"
2010-06-14,6,O.C. fluido BTZ,"858,05","166,84",78,"613,21","9,73"
2010-06-14,8,O.C. denso BTZ,"453,95","31,39",0,"422,56","7,95"
2010-06-21,1,Benzina,"1.391,59",564,"231,93","595,66","15,41"
2010-06-21,2,Gasolio auto,"1.251,71",423,"208,62","620,09","12,12"
2010-06-21,5,GPL,660,"125,27",110,"424,73","-3,79"
2010-06-21,3,Gasolio riscaldamento,"1.215,49","403,21","202,58","609,7","5,36"
2010-06-21,6,O.C. fluido BTZ,"859,41","166,84","78,13","614,44","1,36"
2010-06-21,8,O.C. denso BTZ,"449,12","31,39",0,"417,73","-4,83"
2010-06-28,1,Benzina,"1.395,7",564,"232,62","599,08","4,11"
2010-06-28,2,Gasolio auto,"1.247,92",423,"207,99","616,93","-3,79"
2010-06-28,5,GPL,660,"125,27",110,"424,73",0
2010-06-28,3,Gasolio riscaldamento,"1.204,33","403,21","200,72","600,4","-11,16"
2010-06-28,6,O.C. fluido BTZ,"848,98","166,84","77,18","604,96","-10,43"
2010-06-28,8,O.C. denso BTZ,"446,12","31,39",0,"414,73",-3
2010-07-05,1,Benzina,"1.377,65",564,"229,61","584,04","-18,05"
2010-07-05,2,Gasolio auto,"1.219,59",423,"203,27","593,32","-28,33"
2010-07-05,5,GPL,660,"125,27",110,"424,73",0
2010-07-05,3,Gasolio riscaldamento,"1.178,88","403,21","196,48","579,19","-25,45"
2010-07-05,6,O.C. fluido BTZ,"840,21","166,84","76,38","596,99","-8,77"
2010-07-05,8,O.C. denso BTZ,"436,37","31,39",0,"404,98","-9,75"
2010-07-12,1,Benzina,"1.372,37",564,"228,73","579,64","-5,28"
2010-07-12,2,Gasolio auto,"1.212,09",423,"202,01","587,08","-7,5"
2010-07-12,5,GPL,"660,08","125,27","110,01","424,8","0,08"
2010-07-12,3,Gasolio riscaldamento,"1.177,95","403,21","196,32","578,42","-0,93"
2010-07-12,6,O.C. fluido BTZ,"841,51","166,84","76,5","598,17","1,3"
2010-07-12,8,O.C. denso BTZ,"446,42","31,39",0,"415,03","10,05"
2010-07-19,1,Benzina,"1.365,56",564,"227,59","573,97","-6,81"
2010-07-19,2,Gasolio auto,"1.207,36",423,"201,23","583,13","-4,73"
2010-07-19,5,GPL,"655,62","125,27","109,27","421,08","-4,46"
2010-07-19,3,Gasolio riscaldamento,"1.170,01","403,21",195,"571,8","-7,94"
2010-07-19,6,O.C. fluido BTZ,"845,25","166,84","76,84","601,57","3,74"
2010-07-19,8,O.C. denso BTZ,"451,21","31,39",0,"419,82","4,79"
2010-07-26,1,Benzina,"1.355,44",564,"225,91","565,53","-10,12"
2010-07-26,2,Gasolio auto,"1.201,61",423,"200,27","578,34","-5,75"
2010-07-26,5,GPL,"655,24","125,27","109,21","420,76","-0,38"
2010-07-26,3,Gasolio riscaldamento,"1.176,59","403,21","196,1","577,28","6,58"
2010-07-26,6,O.C. fluido BTZ,"850,16","166,84","77,29","606,03","4,91"
2010-07-26,8,O.C. denso BTZ,"454,6","31,39",0,"423,21","3,39"
2010-08-02,1,Benzina,"1.362,8",564,"227,13","571,67","7,36"
2010-08-02,2,Gasolio auto,"1.210,47",423,"201,74","585,73","8,86"
2010-08-02,5,GPL,"654,83","125,27","109,14","420,42","-0,41"
2010-08-02,3,Gasolio riscaldamento,"1.172,7","403,21","195,45","574,04","-3,89"
2010-08-02,6,O.C. fluido BTZ,"846,14","166,84","76,92","602,38","-4,02"
2010-08-02,8,O.C. denso BTZ,"449,73","31,39",0,"418,34","-4,87"
2010-08-09,1,Benzina,"1.366,78",564,"227,8","574,98","3,98"
2010-08-09,2,Gasolio auto,"1.214,2",423,"202,37","588,83","3,73"
2010-08-09,5,GPL,"654,12","125,27","109,02","419,83","-0,71"
2010-08-09,3,Gasolio riscaldamento,"1.181,04","403,21","196,84","580,99","8,34"
2010-08-09,6,O.C. fluido BTZ,"846,82","166,84","76,98",603,"0,68"
2010-08-09,8,O.C. denso BTZ,"456,16","31,39",0,"424,77","6,43"
2010-08-16,1,Benzina,"1.365,94",564,"227,66","574,28","-0,84"
2010-08-16,2,Gasolio auto,"1.212,66",423,"202,11","587,55","-1,54"
2010-08-16,5,GPL,"654,1","125,27","109,02","419,81","-0,02"
2010-08-16,3,Gasolio riscaldamento,"1.187,53","403,21","197,92","586,4","6,49"
2010-08-16,6,O.C. fluido BTZ,"869,94","166,84","79,09","624,01","23,12"
2010-08-16,8,O.C. denso BTZ,"447,65","31,39",0,"416,26","-8,51"
2010-08-23,1,Benzina,"1.359,69",564,"226,62","569,07","-6,25"
2010-08-23,2,Gasolio auto,"1.210,96",423,"201,83","586,13","-1,7"
2010-08-23,5,GPL,"654,1","125,27","109,02","419,81",0
2010-08-23,3,Gasolio riscaldamento,"1.170,08","403,21","195,01","571,86","-17,45"
2010-08-23,6,O.C. fluido BTZ,"841,85","166,84","76,53","598,48","-28,09"
2010-08-23,8,O.C. denso BTZ,"446,41","31,39",0,"415,02","-1,24"
2010-08-30,1,Benzina,"1.350,36",564,"225,06","561,3","-9,33"
2010-08-30,2,Gasolio auto,"1.207,52",423,"201,25","583,27","-3,44"
2010-08-30,5,GPL,"653,53","125,27","108,92","419,34","-0,57"
2010-08-30,3,Gasolio riscaldamento,"1.174,23","403,21","195,71","575,31","4,15"
2010-08-30,6,O.C. fluido BTZ,"833,46","166,84","75,77","590,85","-8,39"
2010-08-30,8,O.C. denso BTZ,"446,56","31,39",0,"415,17","0,15"
2010-09-06,1,Benzina,"1.349,91",564,"224,98","560,93","-0,45"
2010-09-06,2,Gasolio auto,"1.208,93",423,"201,49","584,44","1,41"
2010-09-06,5,GPL,"655,58","125,27","109,26","421,05","2,05"
2010-09-06,3,Gasolio riscaldamento,"1.167,91","403,21","194,65","570,05","-6,32"
2010-09-06,6,O.C. fluido BTZ,"830,59","166,84","75,51","588,24","-2,87"
2010-09-06,8,O.C. denso BTZ,"431,84","31,39",0,"400,45","-14,72"
2010-09-13,1,Benzina,"1.359,13",564,"226,52","568,61","9,22"
2010-09-13,2,Gasolio auto,"1.222,45",423,"203,74","595,71","13,52"
2010-09-13,5,GPL,"655,19","125,27","109,2","420,72","-0,39"
2010-09-13,3,Gasolio riscaldamento,"1.184,17","403,21","197,36","583,6","16,26"
2010-09-13,6,O.C. fluido BTZ,"840,37","166,84","76,4","597,13","9,78"
2010-09-13,8,O.C. denso BTZ,"449,01","31,39",0,"417,62","17,17"
2010-09-20,1,Benzina,"1.364,74",564,"227,46","573,28","5,61"
2010-09-20,2,Gasolio auto,"1.227,79",423,"204,63","600,16","5,34"
2010-09-20,5,GPL,"655,89","125,27","109,31","421,31","0,7"
2010-09-20,3,Gasolio riscaldamento,"1.184,73","403,21","197,45","584,07","0,56"
2010-09-20,6,O.C. fluido BTZ,"832,93","166,84","75,72","590,37","-7,44"
2010-09-20,8,O.C. denso BTZ,"439,31","31,39",0,"407,92","-9,7"
2010-09-27,1,Benzina,"1.347,96",564,"224,66","559,3","-16,78"
2010-09-27,2,Gasolio auto,"1.215,9",423,"202,65","590,25","-11,89"
2010-09-27,5,GPL,"654,18","125,27","109,03","419,88","-1,71"
2010-09-27,3,Gasolio riscaldamento,"1.164,96","403,21","194,16","567,59","-19,77"
2010-09-27,6,O.C. fluido BTZ,"825,04","166,84",75,"583,2","-7,89"
2010-09-27,8,O.C. denso BTZ,"427,27","31,39",0,"395,88","-12,04"
2010-10-04,1,Benzina,"1.344,06",564,"224,01","556,05","-3,9"
2010-10-04,2,Gasolio auto,"1.211,67",423,"201,95","586,72","-4,23"
2010-10-04,5,GPL,"654,77","125,27","109,13","420,37","0,59"
2010-10-04,3,Gasolio riscaldamento,"1.182,1","403,21","197,02","581,87","17,14"
2010-10-04,6,O.C. fluido BTZ,"830,07","166,84","75,46","587,77","5,03"
2010-10-04,8,O.C. denso BTZ,"422,86","31,39",0,"391,47","-4,41"
2010-10-11,1,Benzina,"1.354,47",564,"225,74","564,73","10,41"
2010-10-11,2,Gasolio auto,"1.223,72",423,"203,95","596,77","12,05"
2010-10-11,5,GPL,"664,12","125,27","110,69","428,16","9,35"
2010-10-11,3,Gasolio riscaldamento,"1.183,73","403,21","197,29","583,23","1,63"
2010-10-11,6,O.C. fluido BTZ,"813,41","166,84","73,95","572,62","-16,66"
2010-10-11,8,O.C. denso BTZ,"436,84","31,39",0,"405,45","13,98"
2010-10-18,1,Benzina,"1.358,83",564,"226,47","568,36","4,36"
2010-10-18,2,Gasolio auto,"1.229,15",423,"204,86","601,29","5,43"
2010-10-18,5,GPL,661,"125,27","110,17","425,56","-3,12"
2010-10-18,3,Gasolio riscaldamento,"1.187,45","403,21","197,91","586,33","3,72"
2010-10-18,6,O.C. fluido BTZ,"829,95","166,84","75,45","587,66","16,54"
2010-10-18,8,O.C. denso BTZ,"439,81","31,39",0,"408,42","2,97"
2010-10-25,1,Benzina,"1.351,57",564,"225,26","562,31","-7,26"
2010-10-25,2,Gasolio auto,"1.223,7",423,"203,95","596,75","-5,45"
2010-10-25,5,GPL,"660,89","125,27","110,15","425,47","-0,11"
2010-10-25,3,Gasolio riscaldamento,"1.177,43","403,21","196,24","577,98","-10,02"
2010-10-25,6,O.C. fluido BTZ,"826,44","166,84","75,13","584,47","-3,51"
2010-10-25,8,O.C. denso BTZ,"425,36","31,39",0,"393,97","-14,45"
2010-11-01,1,Benzina,"1.352,9",564,"225,48","563,42","1,33"
2010-11-01,2,Gasolio auto,"1.227,64",423,"204,61","600,03","3,94"
2010-11-01,5,GPL,"661,5","125,27","110,25","425,98","0,61"
2010-11-01,3,Gasolio riscaldamento,"1.178,39","403,21","196,4","578,78","0,96"
2010-11-01,6,O.C. fluido BTZ,"829,95","166,84","75,45","587,66","3,51"
2010-11-01,8,O.C. denso BTZ,"437,33","31,39",0,"405,94","11,97"
2010-11-08,1,Benzina,"1.363,98",564,"227,33","572,65","11,08"
2010-11-08,2,Gasolio auto,"1.233,93",423,"205,65","605,28","6,29"
2010-11-08,5,GPL,"672,5","125,27","112,08","435,15",11
2010-11-08,3,Gasolio riscaldamento,"1.183,83","403,21","197,3","583,32","5,44"
2010-11-08,6,O.C. fluido BTZ,"834,21","166,84","75,84","591,53","4,26"
2010-11-08,8,O.C. denso BTZ,"442,04","31,39",0,"410,65","4,71"
2010-11-15,1,Benzina,"1.381,46",564,"230,24","587,22","17,48"
2010-11-15,2,Gasolio auto,"1.255,91",423,"209,32","623,59","21,98"
2010-11-15,5,GPL,"680,98","125,27","113,5","442,21","8,48"
2010-11-15,3,Gasolio riscaldamento,"1.207,7","403,21","201,28","603,21","23,87"
2010-11-15,6,O.C. fluido BTZ,"847,76","166,84","77,07","603,85","13,55"
2010-11-15,8,O.C. denso BTZ,"454,95","31,39",0,"423,56","12,91"
2010-11-22,1,Benzina,"1.377,11",564,"229,52","583,59","-4,35"
2010-11-22,2,Gasolio auto,"1.248,88",423,"208,15","617,73","-7,03"
2010-11-22,5,GPL,"684,21","125,27","114,04","444,9","3,23"
2010-11-22,3,Gasolio riscaldamento,"1.196,8","403,21","199,47","594,12","-10,9"
2010-11-22,6,O.C. fluido BTZ,"836,13","166,84","76,01","593,28","-11,63"
2010-11-22,8,O.C. denso BTZ,"434,52","31,39",0,"403,13","-20,43"
2010-11-29,1,Benzina,"1.384,92",564,"230,82","590,1","7,81"
2010-11-29,2,Gasolio auto,"1.260,41",423,"210,07","627,34","11,53"
2010-11-29,5,GPL,"694,02","125,27","115,67","453,08","9,81"
2010-11-29,3,Gasolio riscaldamento,"1.204,78","403,21","200,8","600,77","7,98"
2010-11-29,6,O.C. fluido BTZ,"843,89","166,84","76,72","600,33","7,76"
2010-11-29,8,O.C. denso BTZ,"453,24","31,39",0,"421,85","18,72"
2010-12-06,1,Benzina,"1.412,07",564,"235,34","612,73","27,15"
2010-12-06,2,Gasolio auto,"1.285,61",423,"214,27","648,34","25,2"
2010-12-06,5,GPL,"720,58","125,27","120,1","475,21","26,56"
2010-12-06,3,Gasolio riscaldamento,"1.238,48","403,21","206,41","628,86","33,7"
2010-12-06,6,O.C. fluido BTZ,"854,26","166,84","77,66","609,76","10,37"
2010-12-06,8,O.C. denso BTZ,"473,08","31,39",0,"441,69","19,84"
2010-12-13,1,Benzina,"1.419,32",564,"236,55","618,77","7,25"
2010-12-13,2,Gasolio auto,"1.295,23",423,"215,87","656,36","9,62"
2010-12-13,5,GPL,"735,99","125,27","122,67","488,05","15,41"
2010-12-13,3,Gasolio riscaldamento,"1.251,4","403,21","208,57","639,62","12,92"
2010-12-13,6,O.C. fluido BTZ,"849,14","166,84","77,19","605,11","-5,12"
2010-12-13,8,O.C. denso BTZ,"461,88","31,39",0,"430,49","-11,2"
2010-12-20,1,Benzina,"1.417,72",564,"236,29","617,43","-1,6"
2010-12-20,2,Gasolio auto,"1.292,5",423,"215,42","654,08","-2,73"
2010-12-20,5,GPL,"740,54","125,27","123,42","491,85","4,55"
2010-12-20,3,Gasolio riscaldamento,"1.251,46","403,21","208,58","639,67","0,06"
2010-12-20,6,O.C. fluido BTZ,855,"166,84","77,73","610,43","5,86"
2010-12-20,8,O.C. denso BTZ,"472,16","31,39",0,"440,77","10,28"
2011-01-03,1,Benzina,"1.437,5",564,"239,58","633,92","19,78"
2011-01-03,2,Gasolio auto,"1.312,12",423,"218,69","670,43","19,62"
2011-01-03,5,GPL,"749,61","125,27","124,94","499,4","9,07"
2011-01-03,3,Gasolio riscaldamento,"1.256,04","403,21","209,34","643,49","4,58"
2011-01-03,6,O.C. fluido BTZ,"873,87","166,84","79,44","627,59","18,87"
2011-01-03,8,O.C. denso BTZ,"469,89","31,39",0,"438,5","-2,27"
2011-01-10,1,Benzina,"1.444,69",564,"240,78","639,91","7,19"
2011-01-10,2,Gasolio auto,"1.318,27",423,"219,71","675,56","6,15"
2011-01-10,5,GPL,"753,11","125,27","125,52","502,32","3,5"
2011-01-10,3,Gasolio riscaldamento,"1.264,07","403,21","210,68","650,18","8,03"
2011-01-10,6,O.C. fluido BTZ,"889,96","166,84","80,91","642,21","16,09"
2011-01-10,8,O.C. denso BTZ,"478,04","31,39",0,"446,65","8,15"
2011-01-17,1,Benzina,"1.465,6",564,"244,27","657,33","20,91"
2011-01-17,2,Gasolio auto,"1.340,35",423,"223,39","693,96","22,08"
2011-01-17,5,GPL,"784,92","125,27","130,82","528,83","31,81"
2011-01-17,3,Gasolio riscaldamento,"1.285,63","403,21","214,27","668,15","21,56"
2011-01-17,6,O.C. fluido BTZ,"879,78","166,84","79,98","632,96","-10,18"
2011-01-17,8,O.C. denso BTZ,"490,75","31,39",0,"459,36","12,71"
2011-01-24,1,Benzina,"1.470,51",564,"245,08","661,43","4,91"
2011-01-24,2,Gasolio auto,"1.349,45",423,"224,91","701,54","9,1"
2011-01-24,5,GPL,"789,82","125,27","131,64","532,91","4,9"
2011-01-24,3,Gasolio riscaldamento,"1.283,47","403,21","213,91","666,35","-2,16"
2011-01-24,6,O.C. fluido BTZ,"881,11","166,84","80,1","634,17","1,33"
2011-01-24,8,O.C. denso BTZ,"473,83","31,39",0,"442,44","-16,92"
2011-01-31,1,Benzina,"1.465,82",564,"244,3","657,52","-4,69"
2011-01-31,2,Gasolio auto,"1.345,89",423,"224,32","698,57","-3,56"
2011-01-31,5,GPL,"791,27","125,27","131,88","534,12","1,45"
2011-01-31,3,Gasolio riscaldamento,"1.277,92","403,21","212,99","661,72","-5,55"
2011-01-31,6,O.C. fluido BTZ,"879,83","166,84","79,98","633,01","-1,28"
2011-01-31,8,O.C. denso BTZ,"476,8","31,39",0,"445,41","2,97"
2011-02-07,1,Benzina,"1.465,98",564,"244,33","657,65","0,16"
2011-02-07,2,Gasolio auto,"1.346,85",423,"224,47","699,38","0,96"
2011-02-07,5,GPL,"791,36","125,27","131,89","534,2","0,09"
2011-02-07,3,Gasolio riscaldamento,"1.291,64","403,21","215,27","673,16","13,72"
2011-02-07,6,O.C. fluido BTZ,"895,18","166,84","81,38","646,96","15,35"
2011-02-07,8,O.C. denso BTZ,"496,64","31,39",0,"465,25","19,84"
2011-02-14,1,Benzina,"1.466,05",564,"244,34","657,71","0,07"
2011-02-14,2,Gasolio auto,"1.347,68",423,"224,61","700,07","0,83"
2011-02-14,5,GPL,"790,68","125,27","131,78","533,63","-0,68"
2011-02-14,3,Gasolio riscaldamento,"1.300,97","403,21","216,83","680,93","9,33"
2011-02-14,6,O.C. fluido BTZ,"907,14","166,84","82,47","657,83","11,96"
2011-02-14,8,O.C. denso BTZ,"503,03","31,39",0,"471,64","6,39"
2011-02-21,1,Benzina,"1.474,65",564,"245,77","664,88","8,6"
2011-02-21,2,Gasolio auto,"1.358,03",423,"226,34","708,69","10,35"
2011-02-21,5,GPL,"790,2","125,27","131,7","533,23","-0,48"
2011-02-21,3,Gasolio riscaldamento,"1.318,87","403,21","219,81","695,85","17,9"
2011-02-21,6,O.C. fluido BTZ,"914,3","166,84","83,12","664,34","7,16"
2011-02-21,8,O.C. denso BTZ,"516,05","31,39",0,"484,66","13,02"
2011-02-28,1,Benzina,"1.507,97",564,"251,33","692,64","33,32"
2011-02-28,2,Gasolio auto,"1.392,09",423,"232,01","737,08","34,06"
2011-02-28,5,GPL,"790,43","125,27","131,74","533,42","0,23"
2011-02-28,3,Gasolio riscaldamento,"1.347,85","403,21","224,64",720,"28,98"
2011-02-28,6,O.C. fluido BTZ,"945,95","166,84",86,"693,11","31,65"
2011-02-28,8,O.C. denso BTZ,"556,01","31,39",0,"524,62","39,96"
2011-03-07,1,Benzina,"1.524,87",564,"254,14","706,73","16,9"
2011-03-07,2,Gasolio auto,"1.416,67",423,"236,11","757,56","24,58"
2011-03-07,5,GPL,"793,84","125,27","132,31","536,26","3,41"
2011-03-07,3,Gasolio riscaldamento,"1.369,57","403,21","228,26","738,1","21,72"
2011-03-07,6,O.C. fluido BTZ,"954,03","166,84","86,73","700,46","8,08"
2011-03-07,8,O.C. denso BTZ,"556,94","31,39",0,"525,55","0,93"
2011-03-14,1,Benzina,"1.531,48",564,"255,25","712,23","6,61"
2011-03-14,2,Gasolio auto,"1.422,61",423,"237,1","762,51","5,94"
2011-03-14,5,GPL,"794,91","125,27","132,48","537,16","1,07"
2011-03-14,3,Gasolio riscaldamento,"1.369,21","403,21","228,2","737,8","-0,36"
2011-03-14,6,O.C. fluido BTZ,"960,99","166,84","87,36","706,79","6,96"
2011-03-14,8,O.C. denso BTZ,"575,04","31,39",0,"543,65","18,1"
2011-03-21,1,Benzina,"1.527,15",564,"254,52","708,63","-4,33"
2011-03-21,2,Gasolio auto,"1.425,26",423,"237,54","764,72","2,65"
2011-03-21,5,GPL,"791,42","125,27","131,9","534,25","-3,49"
2011-03-21,3,Gasolio riscaldamento,"1.372,89","403,21","228,82","740,86","3,68"
2011-03-21,6,O.C. fluido BTZ,"960,11","166,84","87,28","705,99","-0,88"
2011-03-21,8,O.C. denso BTZ,"573,88","31,39",0,"542,49","-1,16"
2011-03-28,1,Benzina,"1.521,36",564,"253,56","703,8","-5,79"
2011-03-28,2,Gasolio auto,"1.428,57",423,"238,09","767,48","3,31"
2011-03-28,5,GPL,"790,82","125,27","131,8","533,75","-0,6"
2011-03-28,3,Gasolio riscaldamento,"1.370,83","403,21","228,47","739,15","-2,06"
2011-03-28,6,O.C. fluido BTZ,"964,05","166,84","87,64","709,57","3,94"
2011-03-28,8,O.C. denso BTZ,"580,41","31,39",0,"549,02","6,53"
2011-04-04,1,Benzina,"1.523,01",564,"253,84","705,17","1,65"
2011-04-04,2,Gasolio auto,"1.429,17",423,"238,19","767,98","0,6"
2011-04-04,5,GPL,"790,76","125,27","131,79","533,7","-0,06"
2011-04-04,3,Gasolio riscaldamento,"1.372,28","403,21","228,71","740,36","1,45"
2011-04-04,6,O.C. fluido BTZ,"966,97","166,84","87,91","712,22","2,92"
2011-04-04,8,O.C. denso BTZ,"580,64","31,39",0,"549,25","0,23"
2011-04-11,1,Benzina,"1.549,87","571,3","258,31","720,26","26,86"
2011-04-11,2,Gasolio auto,"1.456,62","430,3","242,77","783,55","27,45"
2011-04-11,5,GPL,"790,85","125,27","131,81","533,77","0,09"
2011-04-11,3,Gasolio riscaldamento,"1.386,4","403,21","231,07","752,12","14,12"
2011-04-11,6,O.C. fluido BTZ,"981,71","166,84","89,25","725,62","14,74"
2011-04-11,8,O.C. denso BTZ,"603,21","31,39",0,"571,82","22,57"
2011-04-18,1,Benzina,"1.554,8","571,3","259,13","724,37","4,93"
2011-04-18,2,Gasolio auto,"1.459,77","430,3","243,3","786,17","3,15"
2011-04-18,5,GPL,"788,86","125,27","131,48","532,11","-1,99"
2011-04-18,3,Gasolio riscaldamento,"1.377,96","403,21","229,66","745,09","-8,44"
2011-04-18,6,O.C. fluido BTZ,"979,54","166,84","89,05","723,65","-2,17"
2011-04-18,8,O.C. denso BTZ,"598,8","31,39",0,"567,41","-4,41"
2011-04-25,1,Benzina,"1.551,33","571,3","258,55","721,48","-3,47"
2011-04-25,2,Gasolio auto,"1.456,2","430,3","242,7","783,2","-3,57"
2011-04-25,5,GPL,"788,3","125,27","131,38","531,65","-0,56"
2011-04-25,3,Gasolio riscaldamento,"1.378,01","403,21","229,67","745,13","0,05"
2011-04-25,6,O.C. fluido BTZ,"970,02","166,84","88,18",715,"-9,52"
2011-04-25,8,O.C. denso BTZ,"576,99","31,39",0,"545,6","-21,81"
2011-05-02,1,Benzina,"1.552,47","571,3","258,74","722,43","1,14"
2011-05-02,2,Gasolio auto,"1.456,81","430,3","242,8","783,71","0,61"
2011-05-02,5,GPL,"788,27","125,27","131,38","531,62","-0,03"
2011-05-02,3,Gasolio riscaldamento,"1.374,37","403,21","229,06","742,1","-3,64"
2011-05-02,6,O.C. fluido BTZ,"962,52","166,84","87,5","708,18","-7,5"
2011-05-02,8,O.C. denso BTZ,"567,86","31,39",0,"536,47","-9,13"
2011-05-16,1,Benzina,"1.550,81","571,3","258,47","721,04","-5,23"
2011-05-16,2,Gasolio auto,"1.408,96","430,3","234,83","743,83","-16,36"
2011-05-16,5,GPL,"776,48","125,27","129,41","521,8","-1,85"
2011-05-16,3,Gasolio riscaldamento,"1.328,48","403,21","221,41","703,86","-6,41"
2011-05-16,6,O.C. fluido BTZ,"936,93","166,84","85,18","684,91","-0,82"
2011-05-16,8,O.C. denso BTZ,"545,9","31,39",0,"514,51","0,7"
2011-05-23,1,Benzina,"1.538,32","571,3","256,39","710,63","-12,49"
2011-05-23,2,Gasolio auto,"1.403,06","430,3","233,84","738,92","-5,9"
2011-05-23,5,GPL,"774,19","125,27","129,03","519,89","-2,29"
2011-05-23,3,Gasolio riscaldamento,"1.326,37","403,21","221,06","702,1","-2,11"
2011-05-23,6,O.C. fluido BTZ,"934,25","166,84","84,93","682,48","-2,68"
2011-05-23,8,O.C. denso BTZ,"550,82","31,39",0,"519,43","4,92"
2011-05-30,1,Benzina,"1.537,32","571,3","256,22","709,8",-1
2011-05-30,2,Gasolio auto,"1.402,98","430,3","233,83","738,85","-0,08"
2011-05-30,5,GPL,"773,99","125,27",129,"519,72","-0,2"
2011-05-30,3,Gasolio riscaldamento,"1.340,09","403,21","223,35","713,53","13,72"
2011-05-30,6,O.C. fluido BTZ,"941,89","166,84","85,63","689,42","7,64"
